
* * * * * * * *
chekc if chang delay api_vender/hayao_delay
哈药京东自营旗舰店
2021.02.20 00:00:00 - 2021.03.19 23:59:59
每日签到：获得50京豆
连续签到28天：20京豆
removed 'log/if_chang_delay_1'
removed 'log/if_chang_delay_2'
removed 'log/if_chang_delay_3'
removed 'log/if_chang_delay_4'

#赵 122294312-396444: sign_res

2021/03/06_00:00:00  3    未签到
2021/03/07_00:00:00  3    未签到
2021/03/08_00:00:00  3    未签到
2021/03/09_00:00:00  3    未签到
2021/03/10_00:00:00  3    未签到
2021/03/11_00:00:00  3    未签到
2021/03/12_00:00:00  3    未签到
2021/03/13_00:00:00  3    未签到
2021/03/14_00:00:00  3    未签到
2021/03/15_00:00:00  3    未签到
当天签到奖励 [奖励 10, type=6; ]
已签到 6 天

#王 1309893722-164885: sign_res

2021/02/19_00:00:00  2    未签到
2021/02/20_00:00:00  2    未签到
2021/02/21_00:00:00  2    未签到
2021/02/22_00:00:00  2    未签到
2021/02/23_00:00:00  2    未签到
2021/02/24_00:00:00  2    未签到
2021/02/25_00:00:00  2    未签到
2021/02/26_00:00:00  2    未签到
2021/02/27_00:00:00  2    未签到
2021/02/28_19:15:09  2    [已~签~到]
2021/03/01_01:10:06  2    [已~签~到]
2021/03/02_01:04:17  2    [已~签~到]
2021/03/03_01:04:35  2    [已~签~到]
2021/03/04_00:00:03  2    [已~签~到]
2021/03/05_01:03:52  1    [已~签~到]
2021/03/06_00:00:00  3    未签到
2021/03/07_00:00:00  3    未签到
2021/03/08_00:00:00  3    未签到
2021/03/09_00:00:00  3    未签到
2021/03/10_00:00:00  3    未签到
2021/03/11_00:00:00  3    未签到
2021/03/12_00:00:00  3    未签到
2021/03/13_00:00:00  3    未签到
2021/03/14_00:00:00  3    未签到
2021/03/15_00:00:00  3    未签到
当天签到奖励 [奖励 10, type=6; ]
已签到 6 天

#肥鹅 jd_4d651d9e48204: sign_res

2021/02/19_00:00:00  2    未签到
2021/02/20_00:00:00  2    未签到
2021/02/21_00:00:00  2    未签到
2021/02/22_00:00:00  2    未签到
2021/02/23_00:00:00  2    未签到
2021/02/24_00:00:00  2    未签到
2021/02/25_00:00:00  2    未签到
2021/02/26_00:00:00  2    未签到
2021/02/27_00:00:00  2    未签到
2021/02/28_19:15:01  2    [已~签~到]
2021/03/01_01:10:25  2    [已~签~到]
2021/03/02_01:04:26  2    [已~签~到]
2021/03/03_01:04:53  2    [已~签~到]
2021/03/04_00:00:01  2    [已~签~到]
2021/03/05_01:04:26  1    [已~签~到]
2021/03/06_00:00:00  3    未签到
2021/03/07_00:00:00  3    未签到
2021/03/08_00:00:00  3    未签到
2021/03/09_00:00:00  3    未签到
2021/03/10_00:00:00  3    未签到
2021/03/11_00:00:00  3    未签到
2021/03/12_00:00:00  3    未签到
2021/03/13_00:00:00  3    未签到
2021/03/14_00:00:00  3    未签到
2021/03/15_00:00:00  3    未签到
当天签到奖励 [奖励 10, type=6; ]
已签到 6 天

#移动 jd_OeTNobRVGiNZ: sign_res

2021/02/19_00:00:00  2    未签到
2021/02/20_00:00:00  2    未签到
2021/02/21_00:00:00  2    未签到
2021/02/22_00:00:00  2    未签到
2021/02/23_00:00:00  2    未签到
2021/02/24_00:00:00  2    未签到
2021/02/25_00:00:00  2    未签到
2021/02/26_00:00:00  2    未签到
2021/02/27_00:00:00  2    未签到
2021/02/28_19:15:01  2    [已~签~到]
2021/03/01_01:10:25  2    [已~签~到]
2021/03/02_01:04:27  2    [已~签~到]
2021/03/03_01:04:53  2    [已~签~到]
2021/03/04_00:00:03  2    [已~签~到]
2021/03/05_01:04:26  1    [已~签~到]
2021/03/06_00:00:00  3    未签到
2021/03/07_00:00:00  3    未签到
2021/03/08_00:00:00  3    未签到
2021/03/09_00:00:00  3    未签到
2021/03/10_00:00:00  3    未签到
2021/03/11_00:00:00  3    未签到
2021/03/12_00:00:00  3    未签到
2021/03/13_00:00:00  3    未签到
2021/03/14_00:00:00  3    未签到
2021/03/15_00:00:00  3    未签到
当天签到奖励 [奖励 10, type=6; ]
已签到 6 天

7;#赵 122294312-396444: sign_res
7;#王 1309893722-164885: sign_res
7;#肥鹅 jd_4d651d9e48204: sign_res
7;#移动 jd_OeTNobRVGiNZ: sign_res
show shop/F663FBE15A3FD56A9E1CA92E8C2907F3/prize/: 0 5
明天签到 普尔莱克母婴京东自营旗舰店, 不会获取奖品, 保持文件名 api_vender/shop_1614116414_130_delay 不变.

* * * * * * * *
chekc if chang delay api_vender/shop_1614608665_17_delay
蝶印京东自营旗舰店
# 活动时间：2021.03.01 00:00:00 - 2021.03.30 23:59:59

每日签到：1店铺积分
连续签到3天：3京豆

removed 'log/if_chang_delay_1'
removed 'log/if_chang_delay_2'
removed 'log/if_chang_delay_3'
removed 'log/if_chang_delay_4'

#赵 122294312-396444: sign_res

2021/03/01_22:31:28  2    [已~签~到]
2021/03/02_01:04:58  2    [已~签~到]
2021/03/03_00:00:00  2    未签到
2021/03/04_00:00:01  2    [已~签~到]
2021/03/05_01:05:05  1    [已~签~到]
2021/03/06_00:00:00  3    未签到
2021/03/07_00:00:00  3    未签到
2021/03/08_00:00:00  3    未签到
2021/03/09_00:00:00  3    未签到
2021/03/10_00:00:00  3    未签到
2021/03/11_00:00:00  3    未签到
2021/03/12_00:00:00  3    未签到
2021/03/13_00:00:00  3    未签到
2021/03/14_00:00:00  3    未签到
2021/03/15_00:00:00  3    未签到
2021/03/16_00:00:00  3    未签到
2021/03/17_00:00:00  3    未签到
2021/03/18_00:00:00  3    未签到
2021/03/19_00:00:00  3    未签到
2021/03/20_00:00:00  3    未签到
2021/03/21_00:00:00  3    未签到
2021/03/22_00:00:00  3    未签到
2021/03/23_00:00:00  3    未签到
2021/03/24_00:00:00  3    未签到
2021/03/25_00:00:00  3    未签到
2021/03/26_00:00:00  3    未签到
2021/03/27_00:00:00  3    未签到
2021/03/28_00:00:00  3    未签到
2021/03/29_00:00:00  3    未签到
2021/03/30_00:00:00  3    未签到
当天签到奖励 [奖励 1, type=6; ]
已签到 2 天

#王 1309893722-164885: sign_res

2021/03/01_22:31:29  2    [已~签~到]
2021/03/02_01:04:59  2    [已~签~到]
2021/03/03_00:00:01  2    [已~签~到]
2021/03/04_00:00:03  2    [已~签~到]
2021/03/05_01:05:05  1    [已~签~到]
2021/03/06_00:00:00  3    未签到
2021/03/07_00:00:00  3    未签到
2021/03/08_00:00:00  3    未签到
2021/03/09_00:00:00  3    未签到
2021/03/10_00:00:00  3    未签到
2021/03/11_00:00:00  3    未签到
2021/03/12_00:00:00  3    未签到
2021/03/13_00:00:00  3    未签到
2021/03/14_00:00:00  3    未签到
2021/03/15_00:00:00  3    未签到
2021/03/16_00:00:00  3    未签到
2021/03/17_00:00:00  3    未签到
2021/03/18_00:00:00  3    未签到
2021/03/19_00:00:00  3    未签到
2021/03/20_00:00:00  3    未签到
2021/03/21_00:00:00  3    未签到
2021/03/22_00:00:00  3    未签到
2021/03/23_00:00:00  3    未签到
2021/03/24_00:00:00  3    未签到
2021/03/25_00:00:00  3    未签到
2021/03/26_00:00:00  3    未签到
2021/03/27_00:00:00  3    未签到
2021/03/28_00:00:00  3    未签到
2021/03/29_00:00:00  3    未签到
2021/03/30_00:00:00  3    未签到
当天签到奖励 [奖励 1, type=6; ]
已签到 5 天

#肥鹅 jd_4d651d9e48204: sign_res

2021/03/01_22:31:08  2    [已~签~到]
2021/03/02_01:05:28  2    [已~签~到]
2021/03/03_00:00:00  2    未签到
2021/03/04_00:00:01  2    [已~签~到]
2021/03/05_01:05:49  1    [已~签~到]
2021/03/06_00:00:00  3    未签到
2021/03/07_00:00:00  3    未签到
2021/03/08_00:00:00  3    未签到
2021/03/09_00:00:00  3    未签到
2021/03/10_00:00:00  3    未签到
2021/03/11_00:00:00  3    未签到
2021/03/12_00:00:00  3    未签到
2021/03/13_00:00:00  3    未签到
2021/03/14_00:00:00  3    未签到
2021/03/15_00:00:00  3    未签到
2021/03/16_00:00:00  3    未签到
2021/03/17_00:00:00  3    未签到
2021/03/18_00:00:00  3    未签到
2021/03/19_00:00:00  3    未签到
2021/03/20_00:00:00  3    未签到
2021/03/21_00:00:00  3    未签到
2021/03/22_00:00:00  3    未签到
2021/03/23_00:00:00  3    未签到
2021/03/24_00:00:00  3    未签到
2021/03/25_00:00:00  3    未签到
2021/03/26_00:00:00  3    未签到
2021/03/27_00:00:00  3    未签到
2021/03/28_00:00:00  3    未签到
2021/03/29_00:00:00  3    未签到
2021/03/30_00:00:00  3    未签到
当天签到奖励 [奖励 1, type=6; ]
已签到 2 天

#移动 jd_OeTNobRVGiNZ: sign_res

2021/03/01_00:00:00  2    未签到
2021/03/02_01:05:28  2    [已~签~到]
2021/03/03_00:00:01  2    [已~签~到]
2021/03/04_00:00:03  2    [已~签~到]
2021/03/05_01:05:49  1    [已~签~到]
2021/03/06_00:00:00  3    未签到
2021/03/07_00:00:00  3    未签到
2021/03/08_00:00:00  3    未签到
2021/03/09_00:00:00  3    未签到
2021/03/10_00:00:00  3    未签到
2021/03/11_00:00:00  3    未签到
2021/03/12_00:00:00  3    未签到
2021/03/13_00:00:00  3    未签到
2021/03/14_00:00:00  3    未签到
2021/03/15_00:00:00  3    未签到
2021/03/16_00:00:00  3    未签到
2021/03/17_00:00:00  3    未签到
2021/03/18_00:00:00  3    未签到
2021/03/19_00:00:00  3    未签到
2021/03/20_00:00:00  3    未签到
2021/03/21_00:00:00  3    未签到
2021/03/22_00:00:00  3    未签到
2021/03/23_00:00:00  3    未签到
2021/03/24_00:00:00  3    未签到
2021/03/25_00:00:00  3    未签到
2021/03/26_00:00:00  3    未签到
2021/03/27_00:00:00  3    未签到
2021/03/28_00:00:00  3    未签到
2021/03/29_00:00:00  3    未签到
2021/03/30_00:00:00  3    未签到
当天签到奖励 [奖励 1, type=6; ]
已签到 4 天

3;#赵 122294312-396444: sign_res
6;#王 1309893722-164885: sign_res
3;#肥鹅 jd_4d651d9e48204: sign_res
5;#移动 jd_OeTNobRVGiNZ: sign_res
show shop/837A6266C629DC65E26FED55A919C37E/prize/: 0 3

api_vender/shop_1614608665_17_delay  https://h5.m.jd.com/babelDiy/Zeus/2PAAf74aG3D61qvfKUM5dxUssJQ9/index.html?token=837A6266C629DC65E26FED55A919C37E
发现明天是 [赵 122294312-396444; 肥鹅 jd_4d651d9e48204] 签到 [蝶印京东自营旗舰店] 的第 3 天，将要获取到奖品[ 3 京豆]

[RUN] 明天立即执行. api_vender/shop_1614608665_17_delay --> api_vender/shop_1614608665_17
renamed 'api_vender/shop_1614608665_17_delay' -> 'api_vender/shop_1614608665_17'
[SHELL]|赵 122294312-396444; 肥鹅 jd_4d651d9e48204|api_vender/shop_1614608665_17


* * * * * * * *
chekc if chang delay api_vender/shop_1614608669_18_delay
比乐京东自营旗舰店
# 活动时间：2021.03.01 00:00:00 - 2021.03.30 23:59:59

每日签到：50店铺积分
连续签到7天：10京豆
连续签到8天：1.00元红包

removed 'log/if_chang_delay_1'
removed 'log/if_chang_delay_2'
removed 'log/if_chang_delay_3'
removed 'log/if_chang_delay_4'

#赵 122294312-396444: sign_res

2021/03/01_22:32:28  2    [已~签~到]
2021/03/02_01:06:02  2    [已~签~到]
2021/03/03_01:05:17  2    [已~签~到]
2021/03/04_01:02:43  2    [已~签~到]
2021/03/05_01:06:38  1    [已~签~到]
2021/03/06_00:00:00  3    未签到
2021/03/07_00:00:00  3    未签到
2021/03/08_00:00:00  3    未签到
2021/03/09_00:00:00  3    未签到
2021/03/10_00:00:00  3    未签到
2021/03/11_00:00:00  3    未签到
2021/03/12_00:00:00  3    未签到
2021/03/13_00:00:00  3    未签到
2021/03/14_00:00:00  3    未签到
2021/03/15_00:00:00  3    未签到
2021/03/16_00:00:00  3    未签到
2021/03/17_00:00:00  3    未签到
2021/03/18_00:00:00  3    未签到
2021/03/19_00:00:00  3    未签到
2021/03/20_00:00:00  3    未签到
2021/03/21_00:00:00  3    未签到
2021/03/22_00:00:00  3    未签到
2021/03/23_00:00:00  3    未签到
2021/03/24_00:00:00  3    未签到
2021/03/25_00:00:00  3    未签到
2021/03/26_00:00:00  3    未签到
2021/03/27_00:00:00  3    未签到
2021/03/28_00:00:00  3    未签到
2021/03/29_00:00:00  3    未签到
2021/03/30_00:00:00  3    未签到
当天签到奖励 [奖励 50, type=6; ]
已签到 5 天

#王 1309893722-164885: sign_res

2021/03/01_22:32:29  2    [已~签~到]
2021/03/02_01:06:02  2    [已~签~到]
2021/03/03_01:05:17  2    [已~签~到]
2021/03/04_01:02:43  2    [已~签~到]
2021/03/05_01:06:38  1    [已~签~到]
2021/03/06_00:00:00  3    未签到
2021/03/07_00:00:00  3    未签到
2021/03/08_00:00:00  3    未签到
2021/03/09_00:00:00  3    未签到
2021/03/10_00:00:00  3    未签到
2021/03/11_00:00:00  3    未签到
2021/03/12_00:00:00  3    未签到
2021/03/13_00:00:00  3    未签到
2021/03/14_00:00:00  3    未签到
2021/03/15_00:00:00  3    未签到
2021/03/16_00:00:00  3    未签到
2021/03/17_00:00:00  3    未签到
2021/03/18_00:00:00  3    未签到
2021/03/19_00:00:00  3    未签到
2021/03/20_00:00:00  3    未签到
2021/03/21_00:00:00  3    未签到
2021/03/22_00:00:00  3    未签到
2021/03/23_00:00:00  3    未签到
2021/03/24_00:00:00  3    未签到
2021/03/25_00:00:00  3    未签到
2021/03/26_00:00:00  3    未签到
2021/03/27_00:00:00  3    未签到
2021/03/28_00:00:00  3    未签到
2021/03/29_00:00:00  3    未签到
2021/03/30_00:00:00  3    未签到
当天签到奖励 [奖励 50, type=6; ]
已签到 5 天

#肥鹅 jd_4d651d9e48204: sign_res

2021/03/01_22:32:45  2    [已~签~到]
2021/03/02_01:06:41  2    [已~签~到]
2021/03/03_01:05:46  2    [已~签~到]
2021/03/04_01:03:27  2    [已~签~到]
2021/03/05_01:06:47  1    [已~签~到]
2021/03/06_00:00:00  3    未签到
2021/03/07_00:00:00  3    未签到
2021/03/08_00:00:00  3    未签到
2021/03/09_00:00:00  3    未签到
2021/03/10_00:00:00  3    未签到
2021/03/11_00:00:00  3    未签到
2021/03/12_00:00:00  3    未签到
2021/03/13_00:00:00  3    未签到
2021/03/14_00:00:00  3    未签到
2021/03/15_00:00:00  3    未签到
2021/03/16_00:00:00  3    未签到
2021/03/17_00:00:00  3    未签到
2021/03/18_00:00:00  3    未签到
2021/03/19_00:00:00  3    未签到
2021/03/20_00:00:00  3    未签到
2021/03/21_00:00:00  3    未签到
2021/03/22_00:00:00  3    未签到
2021/03/23_00:00:00  3    未签到
2021/03/24_00:00:00  3    未签到
2021/03/25_00:00:00  3    未签到
2021/03/26_00:00:00  3    未签到
2021/03/27_00:00:00  3    未签到
2021/03/28_00:00:00  3    未签到
2021/03/29_00:00:00  3    未签到
2021/03/30_00:00:00  3    未签到
当天签到奖励 [奖励 50, type=6; ]
已签到 5 天

#移动 jd_OeTNobRVGiNZ: sign_res

2021/03/01_00:00:00  2    未签到
2021/03/02_01:06:41  2    [已~签~到]
2021/03/03_01:05:46  2    [已~签~到]
2021/03/04_01:03:27  2    [已~签~到]
2021/03/05_01:06:48  1    [已~签~到]
2021/03/06_00:00:00  3    未签到
2021/03/07_00:00:00  3    未签到
2021/03/08_00:00:00  3    未签到
2021/03/09_00:00:00  3    未签到
2021/03/10_00:00:00  3    未签到
2021/03/11_00:00:00  3    未签到
2021/03/12_00:00:00  3    未签到
2021/03/13_00:00:00  3    未签到
2021/03/14_00:00:00  3    未签到
2021/03/15_00:00:00  3    未签到
2021/03/16_00:00:00  3    未签到
2021/03/17_00:00:00  3    未签到
2021/03/18_00:00:00  3    未签到
2021/03/19_00:00:00  3    未签到
2021/03/20_00:00:00  3    未签到
2021/03/21_00:00:00  3    未签到
2021/03/22_00:00:00  3    未签到
2021/03/23_00:00:00  3    未签到
2021/03/24_00:00:00  3    未签到
2021/03/25_00:00:00  3    未签到
2021/03/26_00:00:00  3    未签到
2021/03/27_00:00:00  3    未签到
2021/03/28_00:00:00  3    未签到
2021/03/29_00:00:00  3    未签到
2021/03/30_00:00:00  3    未签到
当天签到奖励 [奖励 50, type=6; ]
已签到 4 天

6;#赵 122294312-396444: sign_res
6;#王 1309893722-164885: sign_res
6;#肥鹅 jd_4d651d9e48204: sign_res
5;#移动 jd_OeTNobRVGiNZ: sign_res
show shop/88293B2447FF4A91D3EE2A79D3F33031/prize/: 0 7 8
明天签到 比乐京东自营旗舰店, 不会获取奖品, 保持文件名 api_vender/shop_1614608669_18_delay 不变.

* * * * * * * *
chekc if chang delay api_vender/shop_1614608682_22_delay
CHUMS运动户外旗舰店
# 活动时间：2021.03.01 00:00:00 - 2021.03.30 23:59:59

每日签到：1京豆
连续签到3天：10京豆

removed 'log/if_chang_delay_1'
removed 'log/if_chang_delay_2'
removed 'log/if_chang_delay_3'
removed 'log/if_chang_delay_4'

#赵 122294312-396444: sign_res

2021/03/01_22:34:07  2    [已~签~到]
2021/03/02_01:07:25  2    [已~签~到]
2021/03/03_00:00:00  2    [已~签~到]
2021/03/04_01:14:52  2    [已~签~到]
2021/03/05_01:07:02  1    [已~签~到]
2021/03/06_00:00:00  3    未签到
2021/03/07_00:00:00  3    未签到
2021/03/08_00:00:00  3    未签到
2021/03/09_00:00:00  3    未签到
2021/03/10_00:00:00  3    未签到
2021/03/11_00:00:00  3    未签到
2021/03/12_00:00:00  3    未签到
2021/03/13_00:00:00  3    未签到
2021/03/14_00:00:00  3    未签到
2021/03/15_00:00:00  3    未签到
2021/03/16_00:00:00  3    未签到
2021/03/17_00:00:00  3    未签到
2021/03/18_00:00:00  3    未签到
2021/03/19_00:00:00  3    未签到
2021/03/20_00:00:00  3    未签到
2021/03/21_00:00:00  3    未签到
2021/03/22_00:00:00  3    未签到
2021/03/23_00:00:00  3    未签到
2021/03/24_00:00:00  3    未签到
2021/03/25_00:00:00  3    未签到
2021/03/26_00:00:00  3    未签到
2021/03/27_00:00:00  3    未签到
2021/03/28_00:00:00  3    未签到
2021/03/29_00:00:00  3    未签到
2021/03/30_00:00:00  3    未签到
当天签到奖励 [奖励 1, type=4; ]
已签到 5 天

#王 1309893722-164885: sign_res

2021/03/01_22:34:07  2    [已~签~到]
2021/03/02_01:07:26  2    [已~签~到]
2021/03/03_00:00:01  2    [已~签~到]
2021/03/04_01:14:53  2    [已~签~到]
2021/03/05_01:07:02  1    [已~签~到]
2021/03/06_00:00:00  3    未签到
2021/03/07_00:00:00  3    未签到
2021/03/08_00:00:00  3    未签到
2021/03/09_00:00:00  3    未签到
2021/03/10_00:00:00  3    未签到
2021/03/11_00:00:00  3    未签到
2021/03/12_00:00:00  3    未签到
2021/03/13_00:00:00  3    未签到
2021/03/14_00:00:00  3    未签到
2021/03/15_00:00:00  3    未签到
2021/03/16_00:00:00  3    未签到
2021/03/17_00:00:00  3    未签到
2021/03/18_00:00:00  3    未签到
2021/03/19_00:00:00  3    未签到
2021/03/20_00:00:00  3    未签到
2021/03/21_00:00:00  3    未签到
2021/03/22_00:00:00  3    未签到
2021/03/23_00:00:00  3    未签到
2021/03/24_00:00:00  3    未签到
2021/03/25_00:00:00  3    未签到
2021/03/26_00:00:00  3    未签到
2021/03/27_00:00:00  3    未签到
2021/03/28_00:00:00  3    未签到
2021/03/29_00:00:00  3    未签到
2021/03/30_00:00:00  3    未签到
当天签到奖励 [奖励 1, type=4; ]
已签到 5 天

#肥鹅 jd_4d651d9e48204: sign_res

2021/03/01_22:33:50  2    [已~签~到]
2021/03/02_23:59:59  2    [已~签~到]
2021/03/03_00:00:00  2    未签到
2021/03/04_00:00:02  2    [已~签~到]
2021/03/05_01:07:21  1    [已~签~到]
2021/03/06_00:00:00  3    未签到
2021/03/07_00:00:00  3    未签到
2021/03/08_00:00:00  3    未签到
2021/03/09_00:00:00  3    未签到
2021/03/10_00:00:00  3    未签到
2021/03/11_00:00:00  3    未签到
2021/03/12_00:00:00  3    未签到
2021/03/13_00:00:00  3    未签到
2021/03/14_00:00:00  3    未签到
2021/03/15_00:00:00  3    未签到
2021/03/16_00:00:00  3    未签到
2021/03/17_00:00:00  3    未签到
2021/03/18_00:00:00  3    未签到
2021/03/19_00:00:00  3    未签到
2021/03/20_00:00:00  3    未签到
2021/03/21_00:00:00  3    未签到
2021/03/22_00:00:00  3    未签到
2021/03/23_00:00:00  3    未签到
2021/03/24_00:00:00  3    未签到
2021/03/25_00:00:00  3    未签到
2021/03/26_00:00:00  3    未签到
2021/03/27_00:00:00  3    未签到
2021/03/28_00:00:00  3    未签到
2021/03/29_00:00:00  3    未签到
2021/03/30_00:00:00  3    未签到
当天签到奖励 [奖励 1, type=4; ]
已签到 2 天

#移动 jd_OeTNobRVGiNZ: sign_res

2021/03/01_00:00:00  2    未签到
2021/03/02_01:08:15  2    [已~签~到]
2021/03/03_00:00:01  2    [已~签~到]
2021/03/04_00:00:05  2    [已~签~到]
2021/03/05_01:07:22  1    [已~签~到]
2021/03/06_00:00:00  3    未签到
2021/03/07_00:00:00  3    未签到
2021/03/08_00:00:00  3    未签到
2021/03/09_00:00:00  3    未签到
2021/03/10_00:00:00  3    未签到
2021/03/11_00:00:00  3    未签到
2021/03/12_00:00:00  3    未签到
2021/03/13_00:00:00  3    未签到
2021/03/14_00:00:00  3    未签到
2021/03/15_00:00:00  3    未签到
2021/03/16_00:00:00  3    未签到
2021/03/17_00:00:00  3    未签到
2021/03/18_00:00:00  3    未签到
2021/03/19_00:00:00  3    未签到
2021/03/20_00:00:00  3    未签到
2021/03/21_00:00:00  3    未签到
2021/03/22_00:00:00  3    未签到
2021/03/23_00:00:00  3    未签到
2021/03/24_00:00:00  3    未签到
2021/03/25_00:00:00  3    未签到
2021/03/26_00:00:00  3    未签到
2021/03/27_00:00:00  3    未签到
2021/03/28_00:00:00  3    未签到
2021/03/29_00:00:00  3    未签到
2021/03/30_00:00:00  3    未签到
当天签到奖励 []
已签到 4 天

6;#赵 122294312-396444: sign_res
6;#王 1309893722-164885: sign_res
3;#肥鹅 jd_4d651d9e48204: sign_res
5;#移动 jd_OeTNobRVGiNZ: sign_res
show shop/95015697779C9950A1A5D1A7C2B4863C/prize/: 0 3

api_vender/shop_1614608682_22_delay  https://h5.m.jd.com/babelDiy/Zeus/2PAAf74aG3D61qvfKUM5dxUssJQ9/index.html?token=95015697779C9950A1A5D1A7C2B4863C
发现明天是 [肥鹅 jd_4d651d9e48204] 签到 [CHUMS运动户外旗舰店] 的第 3 天，将要获取到奖品[ 10 京豆]

[RUN] 明天立即执行. api_vender/shop_1614608682_22_delay --> api_vender/shop_1614608682_22
renamed 'api_vender/shop_1614608682_22_delay' -> 'api_vender/shop_1614608682_22'
[SHELL]|肥鹅 jd_4d651d9e48204|api_vender/shop_1614608682_22


* * * * * * * *
chekc if chang delay api_vender/shop_1614608690_24_delay
寅书母婴官方旗舰店
# 活动时间：2021.03.01 00:00:00 - 2021.03.15 23:59:59

每日签到：1京豆
连续签到3天：2京豆

removed 'log/if_chang_delay_1'
removed 'log/if_chang_delay_2'
removed 'log/if_chang_delay_3'
removed 'log/if_chang_delay_4'

#赵 122294312-396444: sign_res

2021/03/01_22:35:08  2    [已~签~到]
2021/03/02_01:08:24  2    [已~签~到]
2021/03/03_00:00:00  2    [已~签~到]
2021/03/04_01:14:53  2    [已~签~到]
2021/03/05_01:07:46  1    [已~签~到]
2021/03/06_00:00:00  3    未签到
2021/03/07_00:00:00  3    未签到
2021/03/08_00:00:00  3    未签到
2021/03/09_00:00:00  3    未签到
2021/03/10_00:00:00  3    未签到
2021/03/11_00:00:00  3    未签到
2021/03/12_00:00:00  3    未签到
2021/03/13_00:00:00  3    未签到
2021/03/14_00:00:00  3    未签到
2021/03/15_00:00:00  3    未签到
当天签到奖励 [奖励 1, type=4; ]
已签到 5 天

#王 1309893722-164885: sign_res

2021/03/01_22:35:08  2    [已~签~到]
2021/03/02_01:08:24  2    [已~签~到]
2021/03/03_00:00:01  2    [已~签~到]
2021/03/04_01:14:54  2    [已~签~到]
2021/03/05_01:07:46  1    [已~签~到]
2021/03/06_00:00:00  3    未签到
2021/03/07_00:00:00  3    未签到
2021/03/08_00:00:00  3    未签到
2021/03/09_00:00:00  3    未签到
2021/03/10_00:00:00  3    未签到
2021/03/11_00:00:00  3    未签到
2021/03/12_00:00:00  3    未签到
2021/03/13_00:00:00  3    未签到
2021/03/14_00:00:00  3    未签到
2021/03/15_00:00:00  3    未签到
当天签到奖励 [奖励 1, type=4; ]
已签到 5 天

#肥鹅 jd_4d651d9e48204: sign_res

2021/03/01_22:35:17  2    [已~签~到]
2021/03/02_01:08:38  2    [已~签~到]
2021/03/03_00:00:00  2    [已~签~到]
2021/03/04_00:00:01  2    [已~签~到]
2021/03/05_01:08:14  1    [已~签~到]
2021/03/06_00:00:00  3    未签到
2021/03/07_00:00:00  3    未签到
2021/03/08_00:00:00  3    未签到
2021/03/09_00:00:00  3    未签到
2021/03/10_00:00:00  3    未签到
2021/03/11_00:00:00  3    未签到
2021/03/12_00:00:00  3    未签到
2021/03/13_00:00:00  3    未签到
2021/03/14_00:00:00  3    未签到
2021/03/15_00:00:00  3    未签到
当天签到奖励 [奖励 1, type=4; ]
已签到 5 天

#移动 jd_OeTNobRVGiNZ: sign_res

2021/03/01_00:00:00  2    未签到
2021/03/02_01:08:38  2    [已~签~到]
2021/03/03_00:00:01  2    [已~签~到]
2021/03/04_00:00:03  2    [已~签~到]
2021/03/05_01:08:15  1    [已~签~到]
2021/03/06_00:00:00  3    未签到
2021/03/07_00:00:00  3    未签到
2021/03/08_00:00:00  3    未签到
2021/03/09_00:00:00  3    未签到
2021/03/10_00:00:00  3    未签到
2021/03/11_00:00:00  3    未签到
2021/03/12_00:00:00  3    未签到
2021/03/13_00:00:00  3    未签到
2021/03/14_00:00:00  3    未签到
2021/03/15_00:00:00  3    未签到
当天签到奖励 []
已签到 4 天

6;#赵 122294312-396444: sign_res
6;#王 1309893722-164885: sign_res
6;#肥鹅 jd_4d651d9e48204: sign_res
5;#移动 jd_OeTNobRVGiNZ: sign_res
show shop/9E16AF6539DB0BDFE6ED00656ECD0B08/prize/: 0 3
明天签到 寅书母婴官方旗舰店, 不会获取奖品, 保持文件名 api_vender/shop_1614608690_24_delay 不变.

* * * * * * * *
chekc if chang delay api_vender/shop_1614611208_103
欧普浴霸京东自营旗舰店
# 活动时间：2021.02.20 00:00:00 - 2021.03.20 23:59:59

每日签到：1京豆
连续签到5天：5京豆

removed 'log/if_chang_delay_1'
removed 'log/if_chang_delay_2'
removed 'log/if_chang_delay_3'
removed 'log/if_chang_delay_4'

#肥鹅 jd_4d651d9e48204: sign_res

2021/02/20_00:00:00  2    未签到
2021/02/21_00:00:00  2    未签到
2021/02/22_00:00:00  2    未签到
2021/02/23_00:00:00  2    未签到
2021/02/24_00:00:00  2    未签到
2021/02/25_00:00:00  2    未签到
2021/02/26_00:00:00  2    未签到
2021/02/27_00:00:00  2    未签到
2021/02/28_00:00:00  2    未签到
2021/03/01_23:22:04  2    [已~签~到]
2021/03/02_01:09:54  2    [已~签~到]
2021/03/03_01:06:58  2    [已~签~到]
2021/03/04_01:04:26  2    [已~签~到]
2021/03/05_00:00:01  1    [已~签~到]
2021/03/06_00:00:00  3    未签到
2021/03/07_00:00:00  3    未签到
2021/03/08_00:00:00  3    未签到
2021/03/09_00:00:00  3    未签到
2021/03/10_00:00:00  3    未签到
2021/03/11_00:00:00  3    未签到
2021/03/12_00:00:00  3    未签到
2021/03/13_00:00:00  3    未签到
2021/03/14_00:00:00  3    未签到
2021/03/15_00:00:00  3    未签到
2021/03/16_00:00:00  3    未签到
